Year,Month,Variable,eco1
2002,1,PAR,244.610065993255
2002,2,PAR,407.4886174985403
2002,3,PAR,645.0354095284299
2002,4,PAR,855.8979722474826
2002,5,PAR,956.658037084818
2002,6,PAR,997.7942646373551
2002,7,PAR,997.7786953835861
2002,8,PAR,862.5692780577073
2002,9,PAR,631.5694744931035
2002,10,PAR,370.08552466270027
2002,11,PAR,236.36103922873775
2002,12,PAR,193.6771259877535
2003,1,PAR,244.610065993255
2003,2,PAR,407.4886174985403
2003,3,PAR,645.0354095284299
2003,4,PAR,855.8979722474826
2003,5,PAR,956.658037084818
2003,6,PAR,997.7942646373551
2003,7,PAR,997.7786953835861
2003,8,PAR,862.5692780577073
2003,9,PAR,631.5694744931035
2003,10,PAR,370.08552466270027
2003,11,PAR,236.36103922873775
2003,12,PAR,193.6771259877535
2004,1,PAR,244.610065993255
2004,2,PAR,407.4886174985403
2004,3,PAR,645.0354095284299
2004,4,PAR,855.8979722474826
2004,5,PAR,956.658037084818
2004,6,PAR,997.7942646373551
2004,7,PAR,997.7786953835861
2004,8,PAR,862.5692780577073
2004,9,PAR,631.5694744931035
2004,10,PAR,370.08552466270027
2004,11,PAR,236.36103922873775
2004,12,PAR,193.6771259877535
2005,1,PAR,244.610065993255
2005,2,PAR,407.4886174985403
2005,3,PAR,645.0354095284299
2005,4,PAR,855.8979722474826
2005,5,PAR,956.658037084818
2005,6,PAR,997.7942646373551
2005,7,PAR,997.7786953835861
2005,8,PAR,862.5692780577073
2005,9,PAR,631.5694744931035
2005,10,PAR,370.08552466270027
2005,11,PAR,236.36103922873775
2005,12,PAR,193.6771259877535
2006,1,PAR,244.610065993255
2006,2,PAR,407.4886174985403
2006,3,PAR,645.0354095284299
2006,4,PAR,855.8979722474826
2006,5,PAR,956.658037084818
2006,6,PAR,997.7942646373551
2006,7,PAR,997.7786953835861
2006,8,PAR,862.5692780577073
2006,9,PAR,631.5694744931035
2006,10,PAR,370.08552466270027
2006,11,PAR,236.36103922873775
2006,12,PAR,193.6771259877535
2007,1,PAR,244.610065993255
2007,2,PAR,407.4886174985403
2007,3,PAR,645.0354095284299
2007,4,PAR,855.8979722474826
2007,5,PAR,956.658037084818
2007,6,PAR,997.7942646373551
2007,7,PAR,997.7786953835861
2007,8,PAR,862.5692780577073
2007,9,PAR,631.5694744931035
2007,10,PAR,370.08552466270027
2007,11,PAR,236.36103922873775
2007,12,PAR,193.6771259877535
