Year,Month,Variable,eco1
1931,9,CO2,322.11654113441386
1931,10,CO2,324.8085964572045
1931,11,CO2,326.4075451102308
1931,12,CO2,326.99342592300906
1932,1,CO2,327.1633837299962
1932,2,CO2,327.7718695363691
1932,3,CO2,327.14878590901696
1932,4,CO2,324.76931688862464
1932,5,CO2,320.9431208948935
1932,6,CO2,317.0891302785566
1932,7,CO2,316.0282947171119
1932,8,CO2,318.4496720837009
1932,9,CO2,322.11654113441386
1932,10,CO2,324.8085964572045
1932,11,CO2,326.4075451102308
1932,12,CO2,326.99342592300906
1933,1,CO2,327.1633837299962
1933,2,CO2,327.7718695363691
1933,3,CO2,327.14878590901696
1933,4,CO2,324.76931688862464
1933,5,CO2,320.9431208948935
1933,6,CO2,317.0891302785566
1933,7,CO2,316.0282947171119
1933,8,CO2,318.4496720837009
1933,9,CO2,322.11654113441386
1933,10,CO2,324.8085964572045
1933,11,CO2,326.4075451102308
1933,12,CO2,326.99342592300906
1934,1,CO2,327.1633837299962
1934,2,CO2,327.7718695363691
1934,3,CO2,327.14878590901696
1934,4,CO2,324.76931688862464
1934,5,CO2,320.9431208948935
1934,6,CO2,317.0891302785566
1934,7,CO2,316.0282947171119
1934,8,CO2,318.4496720837009
1934,9,CO2,322.11654113441386
1934,10,CO2,324.8085964572045
1934,11,CO2,326.4075451102308
1934,12,CO2,326.99342592300906
1935,1,CO2,327.1633837299962
1935,2,CO2,327.7718695363691
1935,3,CO2,327.14878590901696
1935,4,CO2,324.76931688862464
1935,5,CO2,320.9431208948935
1935,6,CO2,317.0891302785566
1935,7,CO2,316.0282947171119
1935,8,CO2,318.4496720837009
1935,9,CO2,322.11654113441386
1935,10,CO2,324.8085964572045
1935,11,CO2,326.4075451102308
1935,12,CO2,326.99342592300906
1936,1,CO2,327.1633837299962
1936,2,CO2,327.7718695363691
1936,3,CO2,327.14878590901696
1936,4,CO2,324.76931688862464
1936,5,CO2,320.9431208948935
1936,6,CO2,317.0891302785566
1936,7,CO2,316.0282947171119
1936,8,CO2,318.4496720837009
1936,9,CO2,322.11654113441386
1936,10,CO2,324.8085964572045
1936,11,CO2,326.4075451102308
1936,12,CO2,326.99342592300906
1937,1,CO2,327.1633837299962
1937,2,CO2,327.7718695363691
1937,3,CO2,327.14878590901696
1937,4,CO2,324.76931688862464
1937,5,CO2,320.9431208948935
1937,6,CO2,317.0891302785566
1937,7,CO2,316.0282947171119
1937,8,CO2,318.4496720837009
1937,9,CO2,322.11654113441386
1937,10,CO2,324.8085964572045
1937,11,CO2,326.4075451102308
1937,12,CO2,326.99342592300906
1938,1,CO2,327.1633837299962
1938,2,CO2,327.7718695363691
1938,3,CO2,327.14878590901696
1938,4,CO2,324.76931688862464
1938,5,CO2,320.9431208948935
1938,6,CO2,317.0891302785566
1938,7,CO2,316.0282947171119
1938,8,CO2,318.4496720837009
1938,9,CO2,322.11654113441386
1938,10,CO2,324.8085964572045
1938,11,CO2,326.4075451102308
1938,12,CO2,326.99342592300906
1939,1,CO2,327.1633837299962
1939,2,CO2,327.7718695363691
1939,3,CO2,327.14878590901696
1939,4,CO2,324.76931688862464
1939,5,CO2,320.9431208948935
1939,6,CO2,317.0891302785566
1939,7,CO2,316.0282947171119
1939,8,CO2,318.4496720837009
1939,9,CO2,322.11654113441386
1939,10,CO2,324.8085964572045
1939,11,CO2,326.4075451102308
1939,12,CO2,326.99342592300906
1940,1,CO2,327.1633837299962
1940,2,CO2,327.7718695363691
1940,3,CO2,327.14878590901696
1940,4,CO2,324.76931688862464
1940,5,CO2,320.9431208948935
1940,6,CO2,317.0891302785566
1940,7,CO2,316.0282947171119
1940,8,CO2,318.4496720837009
1940,9,CO2,322.11654113441386
1940,10,CO2,324.8085964572045
1940,11,CO2,326.4075451102308
1940,12,CO2,326.99342592300906
1941,1,CO2,327.1633837299962
1941,2,CO2,327.7718695363691
1941,3,CO2,327.14878590901696
1941,4,CO2,324.76931688862464
1941,5,CO2,320.9431208948935
1941,6,CO2,317.0891302785566
1941,7,CO2,316.0282947171119
1941,8,CO2,318.4496720837009
1941,9,CO2,322.11654113441386
1941,10,CO2,324.8085964572045
1941,11,CO2,326.4075451102308
1941,12,CO2,326.99342592300906
1942,1,CO2,327.1633837299962
1942,2,CO2,327.7718695363691
1942,3,CO2,327.14878590901696
1942,4,CO2,324.76931688862464
1942,5,CO2,320.9431208948935
1942,6,CO2,317.0891302785566
1942,7,CO2,316.0282947171119
1942,8,CO2,318.4496720837009
1942,9,CO2,322.11654113441386
1942,10,CO2,324.8085964572045
1942,11,CO2,326.4075451102308
1942,12,CO2,326.99342592300906
1943,1,CO2,327.1633837299962
1943,2,CO2,327.7718695363691
1943,3,CO2,327.14878590901696
1943,4,CO2,324.76931688862464
1943,5,CO2,320.9431208948935
1943,6,CO2,317.0891302785566
1943,7,CO2,316.0282947171119
1943,8,CO2,318.4496720837009
1943,9,CO2,322.11654113441386
1943,10,CO2,324.8085964572045
1943,11,CO2,326.4075451102308
1943,12,CO2,326.99342592300906
1944,1,CO2,327.1633837299962
1944,2,CO2,327.7718695363691
1944,3,CO2,327.14878590901696
1944,4,CO2,324.76931688862464
1944,5,CO2,320.9431208948935
1944,6,CO2,317.0891302785566
1944,7,CO2,316.0282947171119
1944,8,CO2,318.4496720837009
1944,9,CO2,322.11654113441386
1944,10,CO2,324.8085964572045
1944,11,CO2,326.4075451102308
1944,12,CO2,326.99342592300906
1945,1,CO2,327.1633837299962
1945,2,CO2,327.7718695363691
1945,3,CO2,327.14878590901696
1945,4,CO2,324.76931688862464
1945,5,CO2,320.9431208948935
1945,6,CO2,317.0891302785566
1945,7,CO2,316.0282947171119
1945,8,CO2,318.4496720837009
1945,9,CO2,322.11654113441386
1945,10,CO2,324.8085964572045
1945,11,CO2,326.4075451102308
1945,12,CO2,326.99342592300906
1946,1,CO2,327.1633837299962
1946,2,CO2,327.7718695363691
1946,3,CO2,327.14878590901696
1946,4,CO2,324.76931688862464
1946,5,CO2,320.9431208948935
1946,6,CO2,317.0891302785566
1946,7,CO2,316.0282947171119
1946,8,CO2,318.4496720837009
1946,9,CO2,322.11654113441386
1946,10,CO2,324.8085964572045
1946,11,CO2,326.4075451102308
1946,12,CO2,326.99342592300906
1947,1,CO2,327.1633837299962
1947,2,CO2,327.7718695363691
1947,3,CO2,327.14878590901696
1947,4,CO2,324.76931688862464
1947,5,CO2,320.9431208948935
1947,6,CO2,317.0891302785566
1947,7,CO2,316.0282947171119
1947,8,CO2,318.4496720837009
1947,9,CO2,322.11654113441386
1947,10,CO2,324.8085964572045
1947,11,CO2,326.4075451102308
1947,12,CO2,326.99342592300906
1948,1,CO2,327.1633837299962
1948,2,CO2,327.7718695363691
1948,3,CO2,327.14878590901696
1948,4,CO2,324.76931688862464
1948,5,CO2,320.9431208948935
1948,6,CO2,317.0891302785566
1948,7,CO2,316.0282947171119
1948,8,CO2,318.4496720837009
1948,9,CO2,322.11654113441386
1948,10,CO2,324.8085964572045
1948,11,CO2,326.4075451102308
1948,12,CO2,326.99342592300906
1949,1,CO2,327.1633837299962
1949,2,CO2,327.7718695363691
1949,3,CO2,327.14878590901696
1949,4,CO2,324.76931688862464
1949,5,CO2,320.9431208948935
1949,6,CO2,317.0891302785566
1949,7,CO2,316.0282947171119
1949,8,CO2,318.4496720837009
1949,9,CO2,322.11654113441386
1949,10,CO2,324.8085964572045
1949,11,CO2,326.4075451102308
1949,12,CO2,326.99342592300906
1950,1,CO2,327.1633837299962
1950,2,CO2,327.7718695363691
1950,3,CO2,327.14878590901696
1950,4,CO2,324.76931688862464
1950,5,CO2,320.9431208948935
1950,6,CO2,317.0891302785566
1950,7,CO2,316.0282947171119
1950,8,CO2,318.4496720837009
1950,9,CO2,322.11654113441386
1950,10,CO2,324.8085964572045
1950,11,CO2,326.4075451102308
1950,12,CO2,326.99342592300906
1951,1,CO2,327.1633837299962
1951,2,CO2,327.7718695363691
1951,3,CO2,327.14878590901696
1951,4,CO2,324.76931688862464
1951,5,CO2,320.9431208948935
1951,6,CO2,317.0891302785566
1951,7,CO2,316.0282947171119
1951,8,CO2,318.4496720837009
1951,9,CO2,322.11654113441386
1951,10,CO2,324.8085964572045
1951,11,CO2,326.4075451102308
1951,12,CO2,326.99342592300906
1800,1,PAR,243.0427014126708
1800,2,PAR,405.35635711334226
1800,3,PAR,655.0037239915545
1800,4,PAR,868.3701243368238
1800,5,PAR,964.5175883076613
1800,6,PAR,986.8800306962019
1800,7,PAR,999.2859567862074
1800,8,PAR,841.4245268826219
1800,9,PAR,618.6141261322905
1800,10,PAR,358.44768034348425
1800,11,PAR,234.78103342527757
1800,12,PAR,194.8677944802183
1801,1,PAR,243.0427014126708
1801,2,PAR,405.35635711334226
1801,3,PAR,655.0037239915545
1801,4,PAR,868.3701243368238
1801,5,PAR,964.5175883076613
1801,6,PAR,986.8800306962019
1801,7,PAR,999.2859567862074
1801,8,PAR,841.4245268826219
1801,9,PAR,618.6141261322905
1801,10,PAR,358.44768034348425
1801,11,PAR,234.78103342527757
1801,12,PAR,194.8677944802183
1802,1,PAR,243.0427014126708
1802,2,PAR,405.35635711334226
1802,3,PAR,655.0037239915545
1802,4,PAR,868.3701243368238
1802,5,PAR,964.5175883076613
1802,6,PAR,986.8800306962019
1802,7,PAR,999.2859567862074
1802,8,PAR,841.4245268826219
1802,9,PAR,618.6141261322905
1802,10,PAR,358.44768034348425
1802,11,PAR,234.78103342527757
1802,12,PAR,194.8677944802183
1803,1,PAR,243.0427014126708
1803,2,PAR,405.35635711334226
1803,3,PAR,655.0037239915545
1803,4,PAR,868.3701243368238
1803,5,PAR,964.5175883076613
1803,6,PAR,986.8800306962019
1803,7,PAR,999.2859567862074
1803,8,PAR,841.4245268826219
1803,9,PAR,618.6141261322905
1803,10,PAR,358.44768034348425
1803,11,PAR,234.78103342527757
1803,12,PAR,194.8677944802183
1804,1,PAR,243.0427014126708
1804,2,PAR,405.35635711334226
1804,3,PAR,655.0037239915545
1804,4,PAR,868.3701243368238
1804,5,PAR,964.5175883076613
1804,6,PAR,986.8800306962019
1804,7,PAR,999.2859567862074
1804,8,PAR,841.4245268826219
1804,9,PAR,618.6141261322905
1804,10,PAR,358.44768034348425
1804,11,PAR,234.78103342527757
1804,12,PAR,194.8677944802183
1805,1,PAR,243.0427014126708
1805,2,PAR,405.35635711334226
1805,3,PAR,655.0037239915545
1805,4,PAR,868.3701243368238
1805,5,PAR,964.5175883076613
1805,6,PAR,986.8800306962019
1805,7,PAR,999.2859567862074
1805,8,PAR,841.4245268826219
1805,9,PAR,618.6141261322905
1805,10,PAR,358.44768034348425
1805,11,PAR,234.78103342527757
1805,12,PAR,194.8677944802183
1806,1,PAR,243.0427014126708
1806,2,PAR,405.35635711334226
1806,3,PAR,655.0037239915545
1806,4,PAR,868.3701243368238
1806,5,PAR,964.5175883076613
1806,6,PAR,986.8800306962019
1806,7,PAR,999.2859567862074
1806,8,PAR,841.4245268826219
1806,9,PAR,618.6141261322905
1806,10,PAR,358.44768034348425
1806,11,PAR,234.78103342527757
1806,12,PAR,194.8677944802183
1807,1,PAR,243.0427014126708
1807,2,PAR,405.35635711334226
1807,3,PAR,655.0037239915545
1807,4,PAR,868.3701243368238
1807,5,PAR,964.5175883076613
1807,6,PAR,986.8800306962019
1807,7,PAR,999.2859567862074
1807,8,PAR,841.4245268826219
1807,9,PAR,618.6141261322905
1807,10,PAR,358.44768034348425
1807,11,PAR,234.78103342527757
1807,12,PAR,194.8677944802183
1808,1,PAR,243.0427014126708
1808,2,PAR,405.35635711334226
1808,3,PAR,655.0037239915545
1808,4,PAR,868.3701243368238
1808,5,PAR,964.5175883076613
1808,6,PAR,986.8800306962019
1808,7,PAR,999.2859567862074
1808,8,PAR,841.4245268826219
1808,9,PAR,618.6141261322905
1808,10,PAR,358.44768034348425
1808,11,PAR,234.78103342527757
1808,12,PAR,194.8677944802183
1809,1,PAR,243.0427014126708
1809,2,PAR,405.35635711334226
1809,3,PAR,655.0037239915545
1809,4,PAR,868.3701243368238
1809,5,PAR,964.5175883076613
1809,6,PAR,986.8800306962019
1809,7,PAR,999.2859567862074
1809,8,PAR,841.4245268826219
1809,9,PAR,618.6141261322905
1809,10,PAR,358.44768034348425
1809,11,PAR,234.78103342527757
1809,12,PAR,194.8677944802183
1810,1,PAR,243.0427014126708
1810,2,PAR,405.35635711334226
1810,3,PAR,655.0037239915545
1810,4,PAR,868.3701243368238
1810,5,PAR,964.5175883076613
1810,6,PAR,986.8800306962019
1810,7,PAR,999.2859567862074
1810,8,PAR,841.4245268826219
1810,9,PAR,618.6141261322905
1810,10,PAR,358.44768034348425
1810,11,PAR,234.78103342527757
1810,12,PAR,194.8677944802183
1811,1,PAR,243.0427014126708
1811,2,PAR,405.35635711334226
1811,3,PAR,655.0037239915545
1811,4,PAR,868.3701243368238
1811,5,PAR,964.5175883076613
1811,6,PAR,986.8800306962019
1811,7,PAR,999.2859567862074
1811,8,PAR,841.4245268826219
1811,9,PAR,618.6141261322905
1811,10,PAR,358.44768034348425
1811,11,PAR,234.78103342527757
1811,12,PAR,194.8677944802183
1812,1,PAR,243.0427014126708
1812,2,PAR,405.35635711334226
1812,3,PAR,655.0037239915545
1812,4,PAR,868.3701243368238
1812,5,PAR,964.5175883076613
1812,6,PAR,986.8800306962019
1812,7,PAR,999.2859567862074
1812,8,PAR,841.4245268826219
1812,9,PAR,618.6141261322905
1812,10,PAR,358.44768034348425
1812,11,PAR,234.78103342527757
1812,12,PAR,194.8677944802183
1813,1,PAR,243.0427014126708
1813,2,PAR,405.35635711334226
1813,3,PAR,655.0037239915545
1813,4,PAR,868.3701243368238
1813,5,PAR,964.5175883076613
1813,6,PAR,986.8800306962019
1813,7,PAR,999.2859567862074
1813,8,PAR,841.4245268826219
1813,9,PAR,618.6141261322905
1813,10,PAR,358.44768034348425
1813,11,PAR,234.78103342527757
1813,12,PAR,194.8677944802183
1814,1,PAR,243.0427014126708
1814,2,PAR,405.35635711334226
1814,3,PAR,655.0037239915545
1814,4,PAR,868.3701243368238
1814,5,PAR,964.5175883076613
1814,6,PAR,986.8800306962019
1814,7,PAR,999.2859567862074
1814,8,PAR,841.4245268826219
1814,9,PAR,618.6141261322905
1814,10,PAR,358.44768034348425
1814,11,PAR,234.78103342527757
1814,12,PAR,194.8677944802183
1815,1,PAR,243.0427014126708
1815,2,PAR,405.35635711334226
1815,3,PAR,655.0037239915545
1815,4,PAR,868.3701243368238
1815,5,PAR,964.5175883076613
1815,6,PAR,986.8800306962019
1815,7,PAR,999.2859567862074
1815,8,PAR,841.4245268826219
1815,9,PAR,618.6141261322905
1815,10,PAR,358.44768034348425
1815,11,PAR,234.78103342527757
1815,12,PAR,194.8677944802183
1816,1,PAR,243.0427014126708
1816,2,PAR,405.35635711334226
1816,3,PAR,655.0037239915545
1816,4,PAR,868.3701243368238
1816,5,PAR,964.5175883076613
1816,6,PAR,986.8800306962019
1816,7,PAR,999.2859567862074
1816,8,PAR,841.4245268826219
1816,9,PAR,618.6141261322905
1816,10,PAR,358.44768034348425
1816,11,PAR,234.78103342527757
1816,12,PAR,194.8677944802183
1817,1,PAR,243.0427014126708
1817,2,PAR,405.35635711334226
1817,3,PAR,655.0037239915545
1817,4,PAR,868.3701243368238
1817,5,PAR,964.5175883076613
1817,6,PAR,986.8800306962019
1817,7,PAR,999.2859567862074
1817,8,PAR,841.4245268826219
1817,9,PAR,618.6141261322905
1817,10,PAR,358.44768034348425
1817,11,PAR,234.78103342527757
1817,12,PAR,194.8677944802183
1818,1,PAR,243.0427014126708
1818,2,PAR,405.35635711334226
1818,3,PAR,655.0037239915545
1818,4,PAR,868.3701243368238
1818,5,PAR,964.5175883076613
1818,6,PAR,986.8800306962019
1818,7,PAR,999.2859567862074
1818,8,PAR,841.4245268826219
1818,9,PAR,618.6141261322905
1818,10,PAR,358.44768034348425
1818,11,PAR,234.78103342527757
1818,12,PAR,194.8677944802183
1819,1,PAR,243.0427014126708
1819,2,PAR,405.35635711334226
1819,3,PAR,655.0037239915545
1819,4,PAR,868.3701243368238
1819,5,PAR,964.5175883076613
1819,6,PAR,986.8800306962019
1819,7,PAR,999.2859567862074
1819,8,PAR,841.4245268826219
1819,9,PAR,618.6141261322905
1819,10,PAR,358.44768034348425
1819,11,PAR,234.78103342527757
1819,12,PAR,194.8677944802183
1820,1,PAR,243.0427014126708
1820,2,PAR,405.35635711334226
1820,3,PAR,655.0037239915545
1820,4,PAR,868.3701243368238
1820,5,PAR,964.5175883076613
1820,6,PAR,986.8800306962019
1820,7,PAR,999.2859567862074
1820,8,PAR,841.4245268826219
1820,9,PAR,618.6141261322905
1820,10,PAR,358.44768034348425
1820,11,PAR,234.78103342527757
1820,12,PAR,194.8677944802183
1821,1,PAR,243.0427014126708
1821,2,PAR,405.35635711334226
1821,3,PAR,655.0037239915545
1821,4,PAR,868.3701243368238
1821,5,PAR,964.5175883076613
1821,6,PAR,986.8800306962019
1821,7,PAR,999.2859567862074
1821,8,PAR,841.4245268826219
1821,9,PAR,618.6141261322905
1821,10,PAR,358.44768034348425
1821,11,PAR,234.78103342527757
1821,12,PAR,194.8677944802183
1822,1,PAR,243.0427014126708
1822,2,PAR,405.35635711334226
1822,3,PAR,655.0037239915545
1822,4,PAR,868.3701243368238
1822,5,PAR,964.5175883076613
1822,6,PAR,986.8800306962019
1822,7,PAR,999.2859567862074
1822,8,PAR,841.4245268826219
1822,9,PAR,618.6141261322905
1822,10,PAR,358.44768034348425
1822,11,PAR,234.78103342527757
1822,12,PAR,194.8677944802183
1823,1,PAR,243.0427014126708
1823,2,PAR,405.35635711334226
1823,3,PAR,655.0037239915545
1823,4,PAR,868.3701243368238
1823,5,PAR,964.5175883076613
1823,6,PAR,986.8800306962019
1823,7,PAR,999.2859567862074
1823,8,PAR,841.4245268826219
1823,9,PAR,618.6141261322905
1823,10,PAR,358.44768034348425
1823,11,PAR,234.78103342527757
1823,12,PAR,194.8677944802183
1824,1,PAR,243.0427014126708
1824,2,PAR,405.35635711334226
1824,3,PAR,655.0037239915545
1824,4,PAR,868.3701243368238
1824,5,PAR,964.5175883076613
1824,6,PAR,986.8800306962019
1824,7,PAR,999.2859567862074
1824,8,PAR,841.4245268826219
1824,9,PAR,618.6141261322905
1824,10,PAR,358.44768034348425
1824,11,PAR,234.78103342527757
1824,12,PAR,194.8677944802183
1825,1,PAR,243.0427014126708
1825,2,PAR,405.35635711334226
1825,3,PAR,655.0037239915545
1825,4,PAR,868.3701243368238
1825,5,PAR,964.5175883076613
1825,6,PAR,986.8800306962019
1825,7,PAR,999.2859567862074
1825,8,PAR,841.4245268826219
1825,9,PAR,618.6141261322905
1825,10,PAR,358.44768034348425
1825,11,PAR,234.78103342527757
1825,12,PAR,194.8677944802183
1826,1,PAR,243.0427014126708
1826,2,PAR,405.35635711334226
1826,3,PAR,655.0037239915545
1826,4,PAR,868.3701243368238
1826,5,PAR,964.5175883076613
1826,6,PAR,986.8800306962019
1826,7,PAR,999.2859567862074
1826,8,PAR,841.4245268826219
1826,9,PAR,618.6141261322905
1826,10,PAR,358.44768034348425
1826,11,PAR,234.78103342527757
1826,12,PAR,194.8677944802183
1827,1,PAR,243.0427014126708
1827,2,PAR,405.35635711334226
1827,3,PAR,655.0037239915545
1827,4,PAR,868.3701243368238
1827,5,PAR,964.5175883076613
1827,6,PAR,986.8800306962019
1827,7,PAR,999.2859567862074
1827,8,PAR,841.4245268826219
1827,9,PAR,618.6141261322905
1827,10,PAR,358.44768034348425
1827,11,PAR,234.78103342527757
1827,12,PAR,194.8677944802183
1828,1,PAR,243.0427014126708
1828,2,PAR,405.35635711334226
1828,3,PAR,655.0037239915545
1828,4,PAR,868.3701243368238
1828,5,PAR,964.5175883076613
1828,6,PAR,986.8800306962019
1828,7,PAR,999.2859567862074
1828,8,PAR,841.4245268826219
1828,9,PAR,618.6141261322905
1828,10,PAR,358.44768034348425
1828,11,PAR,234.78103342527757
1828,12,PAR,194.8677944802183
1829,1,PAR,243.0427014126708
1829,2,PAR,405.35635711334226
1829,3,PAR,655.0037239915545
1829,4,PAR,868.3701243368238
1829,5,PAR,964.5175883076613
1829,6,PAR,986.8800306962019
1829,7,PAR,999.2859567862074
1829,8,PAR,841.4245268826219
1829,9,PAR,618.6141261322905
1829,10,PAR,358.44768034348425
1829,11,PAR,234.78103342527757
1829,12,PAR,194.8677944802183
1830,1,PAR,243.0427014126708
1830,2,PAR,405.35635711334226
1830,3,PAR,655.0037239915545
1830,4,PAR,868.3701243368238
1830,5,PAR,964.5175883076613
1830,6,PAR,986.8800306962019
1830,7,PAR,999.2859567862074
1830,8,PAR,841.4245268826219
1830,9,PAR,618.6141261322905
1830,10,PAR,358.44768034348425
1830,11,PAR,234.78103342527757
1830,12,PAR,194.8677944802183
1831,1,PAR,243.0427014126708
1831,2,PAR,405.35635711334226
1831,3,PAR,655.0037239915545
1831,4,PAR,868.3701243368238
1831,5,PAR,964.5175883076613
1831,6,PAR,986.8800306962019
1831,7,PAR,999.2859567862074
1831,8,PAR,841.4245268826219
1831,9,PAR,618.6141261322905
1831,10,PAR,358.44768034348425
1831,11,PAR,234.78103342527757
1831,12,PAR,194.8677944802183
1832,1,PAR,243.0427014126708
1832,2,PAR,405.35635711334226
1832,3,PAR,655.0037239915545
1832,4,PAR,868.3701243368238
1832,5,PAR,964.5175883076613
1832,6,PAR,986.8800306962019
1832,7,PAR,999.2859567862074
1832,8,PAR,841.4245268826219
1832,9,PAR,618.6141261322905
1832,10,PAR,358.44768034348425
1832,11,PAR,234.78103342527757
1832,12,PAR,194.8677944802183
1833,1,PAR,243.0427014126708
1833,2,PAR,405.35635711334226
1833,3,PAR,655.0037239915545
1833,4,PAR,868.3701243368238
1833,5,PAR,964.5175883076613
1833,6,PAR,986.8800306962019
1833,7,PAR,999.2859567862074
1833,8,PAR,841.4245268826219
1833,9,PAR,618.6141261322905
1833,10,PAR,358.44768034348425
1833,11,PAR,234.78103342527757
1833,12,PAR,194.8677944802183
1834,1,PAR,243.0427014126708
1834,2,PAR,405.35635711334226
1834,3,PAR,655.0037239915545
1834,4,PAR,868.3701243368238
1834,5,PAR,964.5175883076613
1834,6,PAR,986.8800306962019
1834,7,PAR,999.2859567862074
1834,8,PAR,841.4245268826219
1834,9,PAR,618.6141261322905
1834,10,PAR,358.44768034348425
1834,11,PAR,234.78103342527757
1834,12,PAR,194.8677944802183
1835,1,PAR,243.0427014126708
1835,2,PAR,405.35635711334226
1835,3,PAR,655.0037239915545
1835,4,PAR,868.3701243368238
1835,5,PAR,964.5175883076613
1835,6,PAR,986.8800306962019
1835,7,PAR,999.2859567862074
1835,8,PAR,841.4245268826219
1835,9,PAR,618.6141261322905
1835,10,PAR,358.44768034348425
1835,11,PAR,234.78103342527757
1835,12,PAR,194.8677944802183
1836,1,PAR,243.0427014126708
1836,2,PAR,405.35635711334226
1836,3,PAR,655.0037239915545
1836,4,PAR,868.3701243368238
1836,5,PAR,964.5175883076613
1836,6,PAR,986.8800306962019
1836,7,PAR,999.2859567862074
1836,8,PAR,841.4245268826219
1836,9,PAR,618.6141261322905
1836,10,PAR,358.44768034348425
1836,11,PAR,234.78103342527757
1836,12,PAR,194.8677944802183
1837,1,PAR,243.0427014126708
1837,2,PAR,405.35635711334226
1837,3,PAR,655.0037239915545
1837,4,PAR,868.3701243368238
1837,5,PAR,964.5175883076613
1837,6,PAR,986.8800306962019
1837,7,PAR,999.2859567862074
1837,8,PAR,841.4245268826219
1837,9,PAR,618.6141261322905
1837,10,PAR,358.44768034348425
1837,11,PAR,234.78103342527757
1837,12,PAR,194.8677944802183
1838,1,PAR,243.0427014126708
1838,2,PAR,405.35635711334226
1838,3,PAR,655.0037239915545
1838,4,PAR,868.3701243368238
1838,5,PAR,964.5175883076613
1838,6,PAR,986.8800306962019
1838,7,PAR,999.2859567862074
1838,8,PAR,841.4245268826219
1838,9,PAR,618.6141261322905
1838,10,PAR,358.44768034348425
1838,11,PAR,234.78103342527757
1838,12,PAR,194.8677944802183
1839,1,PAR,243.0427014126708
1839,2,PAR,405.35635711334226
1839,3,PAR,655.0037239915545
1839,4,PAR,868.3701243368238
1839,5,PAR,964.5175883076613
1839,6,PAR,986.8800306962019
1839,7,PAR,999.2859567862074
1839,8,PAR,841.4245268826219
1839,9,PAR,618.6141261322905
1839,10,PAR,358.44768034348425
1839,11,PAR,234.78103342527757
1839,12,PAR,194.8677944802183
1840,1,PAR,243.0427014126708
1840,2,PAR,405.35635711334226
1840,3,PAR,655.0037239915545
1840,4,PAR,868.3701243368238
1840,5,PAR,964.5175883076613
1840,6,PAR,986.8800306962019
1840,7,PAR,999.2859567862074
1840,8,PAR,841.4245268826219
1840,9,PAR,618.6141261322905
1840,10,PAR,358.44768034348425
1840,11,PAR,234.78103342527757
1840,12,PAR,194.8677944802183
1841,1,PAR,243.0427014126708
1841,2,PAR,405.35635711334226
1841,3,PAR,655.0037239915545
1841,4,PAR,868.3701243368238
1841,5,PAR,964.5175883076613
1841,6,PAR,986.8800306962019
1841,7,PAR,999.2859567862074
1841,8,PAR,841.4245268826219
1841,9,PAR,618.6141261322905
1841,10,PAR,358.44768034348425
1841,11,PAR,234.78103342527757
1841,12,PAR,194.8677944802183
1842,1,PAR,243.0427014126708
1842,2,PAR,405.35635711334226
1842,3,PAR,655.0037239915545
1842,4,PAR,868.3701243368238
1842,5,PAR,964.5175883076613
1842,6,PAR,986.8800306962019
1842,7,PAR,999.2859567862074
1842,8,PAR,841.4245268826219
1842,9,PAR,618.6141261322905
1842,10,PAR,358.44768034348425
1842,11,PAR,234.78103342527757
1842,12,PAR,194.8677944802183
1843,1,PAR,243.0427014126708
1843,2,PAR,405.35635711334226
1843,3,PAR,655.0037239915545
1843,4,PAR,868.3701243368238
1843,5,PAR,964.5175883076613
1843,6,PAR,986.8800306962019
1843,7,PAR,999.2859567862074
1843,8,PAR,841.4245268826219
1843,9,PAR,618.6141261322905
1843,10,PAR,358.44768034348425
1843,11,PAR,234.78103342527757
1843,12,PAR,194.8677944802183
1844,1,PAR,243.0427014126708
1844,2,PAR,405.35635711334226
1844,3,PAR,655.0037239915545
1844,4,PAR,868.3701243368238
1844,5,PAR,964.5175883076613
1844,6,PAR,986.8800306962019
1844,7,PAR,999.2859567862074
1844,8,PAR,841.4245268826219
1844,9,PAR,618.6141261322905
1844,10,PAR,358.44768034348425
1844,11,PAR,234.78103342527757
1844,12,PAR,194.8677944802183
1845,1,PAR,243.0427014126708
1845,2,PAR,405.35635711334226
1845,3,PAR,655.0037239915545
1845,4,PAR,868.3701243368238
1845,5,PAR,964.5175883076613
1845,6,PAR,986.8800306962019
1845,7,PAR,999.2859567862074
1845,8,PAR,841.4245268826219
1845,9,PAR,618.6141261322905
1845,10,PAR,358.44768034348425
1845,11,PAR,234.78103342527757
1845,12,PAR,194.8677944802183
1846,1,PAR,243.0427014126708
1846,2,PAR,405.35635711334226
1846,3,PAR,655.0037239915545
1846,4,PAR,868.3701243368238
1846,5,PAR,964.5175883076613
1846,6,PAR,986.8800306962019
1846,7,PAR,999.2859567862074
1846,8,PAR,841.4245268826219
1846,9,PAR,618.6141261322905
1846,10,PAR,358.44768034348425
1846,11,PAR,234.78103342527757
1846,12,PAR,194.8677944802183
1847,1,PAR,243.0427014126708
1847,2,PAR,405.35635711334226
1847,3,PAR,655.0037239915545
1847,4,PAR,868.3701243368238
1847,5,PAR,964.5175883076613
1847,6,PAR,986.8800306962019
1847,7,PAR,999.2859567862074
1847,8,PAR,841.4245268826219
1847,9,PAR,618.6141261322905
1847,10,PAR,358.44768034348425
1847,11,PAR,234.78103342527757
1847,12,PAR,194.8677944802183
1848,1,PAR,243.0427014126708
1848,2,PAR,405.35635711334226
